sampleID,domainID,siteID,collectDate,analyte,analyteConcentration,analyteUnits,mdl,below_det,NEONpackage
CARI.SS.20170508.POM.2,D19,CARI,2017-05-08T11:53:00Z,TPC,1492.52,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170508.POM.2,D19,CARI,2017-05-08T11:53:00Z,d13C,-25.85,perMill,NA,NA,DP1.20206.001
CARI.SS.20170508.POM.2,D19,CARI,2017-05-08T11:53:00Z,TPN,92.03,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170516.POM.2,D19,CARI,2017-05-16T12:48:00Z,d13C,-25.98,perMill,NA,NA,DP1.20206.001
CARI.SS.20170516.POM.2,D19,CARI,2017-05-16T12:48:00Z,d15N,3.43,perMill,NA,NA,DP1.20206.001
CARI.SS.20170516.POM.2,D19,CARI,2017-05-16T12:48:00Z,TPC,1982.81,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170516.POM.2,D19,CARI,2017-05-16T12:48:00Z,TPN,123.88,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170521.POM.2,D19,CARI,2017-05-21T21:39:00Z,d15N,8.5,perMill,NA,NA,DP1.20206.001
CARI.SS.20170521.POM.2,D19,CARI,2017-05-21T21:39:00Z,TPN,28.36,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170521.POM.2,D19,CARI,2017-05-21T21:39:00Z,TPC,397.45,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170521.POM.2,D19,CARI,2017-05-21T21:39:00Z,d13C,-26.44,perMill,NA,NA,DP1.20206.001
CARI.SS.20170531.POM.2,D19,CARI,2017-05-31T12:31:00Z,d15N,6.36,perMill,NA,NA,DP1.20206.001
CARI.SS.20170531.POM.2,D19,CARI,2017-05-31T12:31:00Z,TPN,22.66,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170531.POM.2,D19,CARI,2017-05-31T12:31:00Z,TPC,329.18,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170531.POM.2,D19,CARI,2017-05-31T12:31:00Z,d13C,-26.6,perMill,NA,NA,DP1.20206.001
CARI.SS.20170606.POM.2,D19,CARI,2017-06-06T18:59:00Z,TPC,299.27,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170606.POM.2,D19,CARI,2017-06-06T18:59:00Z,d15N,4.78,perMill,NA,NA,DP1.20206.001
CARI.SS.20170606.POM.2,D19,CARI,2017-06-06T18:59:00Z,d13C,-26.6,perMill,NA,NA,DP1.20206.001
CARI.SS.20170606.POM.2,D19,CARI,2017-06-06T18:59:00Z,TPN,20.84,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170613.POM.2,D19,CARI,2017-06-13T19:07:00Z,TPN,18.93,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170613.POM.2,D19,CARI,2017-06-13T19:07:00Z,d15N,3.04,perMill,NA,NA,DP1.20206.001
CARI.SS.20170613.POM.2,D19,CARI,2017-06-13T19:07:00Z,TPC,295.44,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170613.POM.2,D19,CARI,2017-06-13T19:07:00Z,d13C,-26.71,perMill,NA,NA,DP1.20206.001
CARI.SS.20170620.POM.2,D19,CARI,2017-06-20T19:55:00Z,TPC,353.95,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170620.POM.2,D19,CARI,2017-06-20T19:55:00Z,TPN,24.96,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170620.POM.2,D19,CARI,2017-06-20T19:55:00Z,d13C,-26.53,perMill,NA,NA,DP1.20206.001
CARI.SS.20170620.POM.2,D19,CARI,2017-06-20T19:55:00Z,d15N,6.03,perMill,NA,NA,DP1.20206.001
CARI.SS.20170704.POM.1,D19,CARI,2017-07-04T22:44:00Z,d13C,-26.26,perMill,NA,NA,DP1.20206.001
CARI.SS.20170704.POM.1,D19,CARI,2017-07-04T22:44:00Z,d15N,2.71,perMill,NA,NA,DP1.20206.001
CARI.SS.20170704.POM.1,D19,CARI,2017-07-04T22:44:00Z,TPC,1263.12,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170704.POM.1,D19,CARI,2017-07-04T22:44:00Z,TPN,181.76,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170719.POM.1,D19,CARI,2017-07-19T23:59:00Z,d13C,-27.08,perMill,NA,NA,DP1.20206.001
CARI.SS.20170719.POM.1,D19,CARI,2017-07-19T23:59:00Z,d15N,7.77,perMill,NA,NA,DP1.20206.001
CARI.SS.20170719.POM.1,D19,CARI,2017-07-19T23:59:00Z,TPC,289.87,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170719.POM.1,D19,CARI,2017-07-19T23:59:00Z,TPN,20.85,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170724.POM.1,D19,CARI,2017-07-24T21:10:00Z,d13C,-27.3,perMill,NA,NA,DP1.20206.001
CARI.SS.20170724.POM.1,D19,CARI,2017-07-24T21:10:00Z,d15N,7.27,perMill,NA,NA,DP1.20206.001
CARI.SS.20170724.POM.1,D19,CARI,2017-07-24T21:10:00Z,TPC,349.9,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170724.POM.1,D19,CARI,2017-07-24T21:10:00Z,TPN,25.54,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170807.POM.1,D19,CARI,2017-08-07T20:02:00Z,d15N,10.04,perMill,NA,NA,DP1.20206.001
CARI.SS.20170807.POM.1,D19,CARI,2017-08-07T20:02:00Z,d13C,-27.71,perMill,NA,NA,DP1.20206.001
CARI.SS.20170807.POM.1,D19,CARI,2017-08-07T20:02:00Z,TPC,146.35,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170807.POM.1,D19,CARI,2017-08-07T20:02:00Z,TPN,12.47,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170815.POM.1,D19,CARI,2017-08-15T18:54:00Z,d15N,7.18,perMill,NA,NA,DP1.20206.001
CARI.SS.20170815.POM.1,D19,CARI,2017-08-15T18:54:00Z,TPC,291.69,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170815.POM.1,D19,CARI,2017-08-15T18:54:00Z,TPN,23.56,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170815.POM.1,D19,CARI,2017-08-15T18:54:00Z,d13C,-27.28,perMill,NA,NA,DP1.20206.001
CARI.SS.20170823.POM.1,D19,CARI,2017-08-23T18:55:00Z,TPN,22.63,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170823.POM.1,D19,CARI,2017-08-23T18:55:00Z,TPC,325.5,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170823.POM.1,D19,CARI,2017-08-23T18:55:00Z,d15N,7.36,perMill,NA,NA,DP1.20206.001
CARI.SS.20170823.POM.1,D19,CARI,2017-08-23T18:55:00Z,d13C,-27.35,perMill,NA,NA,DP1.20206.001
CARI.SS.20170906.POM.1,D19,CARI,2017-09-06T19:05:00Z,d13C,-28.08,perMill,NA,NA,DP1.20206.001
CARI.SS.20170906.POM.1,D19,CARI,2017-09-06T19:05:00Z,d15N,7.84,perMill,NA,NA,DP1.20206.001
CARI.SS.20170906.POM.1,D19,CARI,2017-09-06T19:05:00Z,TPN,17.42,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170906.POM.1,D19,CARI,2017-09-06T19:05:00Z,TPC,214.87,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170919.POM.1,D19,CARI,2017-09-19T19:15:00Z,d15N,6.52,perMill,NA,NA,DP1.20206.001
CARI.SS.20170919.POM.1,D19,CARI,2017-09-19T19:15:00Z,d13C,-28.45,perMill,NA,NA,DP1.20206.001
CARI.SS.20170919.POM.1,D19,CARI,2017-09-19T19:15:00Z,TPC,139.47,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170919.POM.1,D19,CARI,2017-09-19T19:15:00Z,TPN,11.4,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170925.POM.1,D19,CARI,2017-09-25T18:38:00Z,d15N,7.16,perMill,NA,NA,DP1.20206.001
CARI.SS.20170925.POM.1,D19,CARI,2017-09-25T18:38:00Z,TPN,20.86,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170925.POM.1,D19,CARI,2017-09-25T18:38:00Z,TPC,258.55,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20170925.POM.1,D19,CARI,2017-09-25T18:38:00Z,d13C,-28.08,perMill,NA,NA,DP1.20206.001
CARI.SS.20171011.POM.1,D19,CARI,2017-10-12T01:00:00Z,d15N,1.56,perMill,NA,NA,DP1.20206.001
CARI.SS.20171011.POM.1,D19,CARI,2017-10-12T01:00:00Z,d13C,-27.71,perMill,NA,NA,DP1.20206.001
CARI.SS.20171011.POM.1,D19,CARI,2017-10-12T01:00:00Z,TPN,105.45,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20171011.POM.1,D19,CARI,2017-10-12T01:00:00Z,TPC,1345.76,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20171017.POM.1,D19,CARI,2017-10-17T19:22:00Z,TPN,16.52,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20171017.POM.1,D19,CARI,2017-10-17T19:22:00Z,TPC,226.36,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20171017.POM.1,D19,CARI,2017-10-17T19:22:00Z,d13C,-27.34,perMill,NA,NA,DP1.20206.001
CARI.SS.20171017.POM.1,D19,CARI,2017-10-17T19:22:00Z,d15N,6.53,perMill,NA,NA,DP1.20206.001
CARI.SS.20180501.POM.1,D19,CARI,2018-05-01T18:37:00Z,d15N,3.11,perMill,NA,NA,DP1.20206.001
CARI.SS.20180501.POM.1,D19,CARI,2018-05-01T18:37:00Z,d13C,-26.91,perMill,NA,NA,DP1.20206.001
CARI.SS.20180501.POM.1,D19,CARI,2018-05-01T18:37:00Z,TPC,557.34,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180501.POM.1,D19,CARI,2018-05-01T18:37:00Z,TPN,49.52,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180508.POM.1,D19,CARI,2018-05-08T18:38:00Z,d15N,4.18,perMill,NA,NA,DP1.20206.001
CARI.SS.20180508.POM.1,D19,CARI,2018-05-08T18:38:00Z,TPC,1297.76,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180508.POM.1,D19,CARI,2018-05-08T18:38:00Z,d13C,-26.62,perMill,NA,NA,DP1.20206.001
CARI.SS.20180508.POM.1,D19,CARI,2018-05-08T18:38:00Z,TPN,87.65,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180516.POM.1,D19,CARI,2018-05-16T18:28:00Z,d15N,3.16,perMill,NA,NA,DP1.20206.001
CARI.SS.20180516.POM.1,D19,CARI,2018-05-16T18:28:00Z,TPN,238.29,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180516.POM.1,D19,CARI,2018-05-16T18:28:00Z,TPC,1389.57,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180516.POM.1,D19,CARI,2018-05-16T18:28:00Z,d13C,-25.93,perMill,NA,NA,DP1.20206.001
CARI.SS.20180521.POM.1,D19,CARI,2018-05-21T18:56:00Z,d15N,3.43,perMill,NA,NA,DP1.20206.001
CARI.SS.20180521.POM.1,D19,CARI,2018-05-21T18:56:00Z,d13C,-26.66,perMill,NA,NA,DP1.20206.001
CARI.SS.20180521.POM.1,D19,CARI,2018-05-21T18:56:00Z,TPN,99.1,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180521.POM.1,D19,CARI,2018-05-21T18:56:00Z,TPC,1033.58,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180529.POM.1,D19,CARI,2018-05-29T19:03:00Z,d13C,-26.5,perMill,NA,NA,DP1.20206.001
CARI.SS.20180529.POM.1,D19,CARI,2018-05-29T19:03:00Z,TPN,64.32,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180529.POM.1,D19,CARI,2018-05-29T19:03:00Z,d15N,4.37,perMill,NA,NA,DP1.20206.001
CARI.SS.20180529.POM.1,D19,CARI,2018-05-29T19:03:00Z,TPC,942.14,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180613.POM.1,D19,CARI,2018-06-13T19:13:00Z,d15N,4.12,perMill,NA,NA,DP1.20206.001
CARI.SS.20180613.POM.1,D19,CARI,2018-06-13T19:13:00Z,TPN,18.81,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180613.POM.1,D19,CARI,2018-06-13T19:13:00Z,TPC,239.3,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180613.POM.1,D19,CARI,2018-06-13T19:13:00Z,d13C,-27.37,perMill,NA,NA,DP1.20206.001
CARI.SS.20180619.POM.1,D19,CARI,2018-06-19T19:06:00Z,d15N,3.91,perMill,NA,NA,DP1.20206.001
CARI.SS.20180619.POM.1,D19,CARI,2018-06-19T19:06:00Z,TPC,245.77,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180619.POM.1,D19,CARI,2018-06-19T19:06:00Z,TPN,18.4,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180619.POM.1,D19,CARI,2018-06-19T19:06:00Z,d13C,-27.23,perMill,NA,NA,DP1.20206.001
CARI.SS.20180626.POM.1,D19,CARI,2018-06-26T18:28:00Z,d13C,-27.81,perMill,NA,NA,DP1.20206.001
CARI.SS.20180626.POM.1,D19,CARI,2018-06-26T18:28:00Z,TPC,259.57,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180626.POM.1,D19,CARI,2018-06-26T18:28:00Z,d15N,3.35,perMill,NA,NA,DP1.20206.001
CARI.SS.20180626.POM.1,D19,CARI,2018-06-26T18:28:00Z,TPN,18.19,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180704.POM.1,D19,CARI,2018-07-04T19:00:00Z,d13C,-27.25,perMill,NA,NA,DP1.20206.001
CARI.SS.20180704.POM.1,D19,CARI,2018-07-04T19:00:00Z,d15N,1.91,perMill,NA,NA,DP1.20206.001
CARI.SS.20180704.POM.1,D19,CARI,2018-07-04T19:00:00Z,TPN,26.38,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180704.POM.1,D19,CARI,2018-07-04T19:00:00Z,TPC,356.75,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180711.POM.1,D19,CARI,2018-07-11T19:15:00Z,d15N,-27.09,perMill,NA,NA,DP1.20206.001
CARI.SS.20180711.POM.1,D19,CARI,2018-07-11T19:15:00Z,TPN,1.81,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180711.POM.1,D19,CARI,2018-07-11T19:15:00Z,TPC,236.69,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180711.POM.1,D19,CARI,2018-07-11T19:15:00Z,d13C,16.34,perMill,NA,NA,DP1.20206.001
CARI.SS.20180718.POM.1,D19,CARI,2018-07-18T18:35:00Z,TPC,189.33,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180718.POM.1,D19,CARI,2018-07-18T18:35:00Z,d13C,13.24,perMill,NA,NA,DP1.20206.001
CARI.SS.20180718.POM.1,D19,CARI,2018-07-18T18:35:00Z,TPN,3.22,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180718.POM.1,D19,CARI,2018-07-18T18:35:00Z,d15N,-27.32,perMill,NA,NA,DP1.20206.001
CARI.SS.20180725.POM.1,D19,CARI,2018-07-25T21:03:00Z,d13C,-27.29,perMill,NA,NA,DP1.20206.001
CARI.SS.20180725.POM.1,D19,CARI,2018-07-25T21:03:00Z,TPN,18.71,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180725.POM.1,D19,CARI,2018-07-25T21:03:00Z,TPC,187.22,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180725.POM.1,D19,CARI,2018-07-25T21:03:00Z,d15N,5.31,perMill,NA,NA,DP1.20206.001
CARI.SS.20180801.POM.1,D19,CARI,2018-08-01T18:57:00Z,d15N,5.05,perMill,NA,NA,DP1.20206.001
CARI.SS.20180801.POM.1,D19,CARI,2018-08-01T18:57:00Z,d13C,-29.01,perMill,NA,NA,DP1.20206.001
CARI.SS.20180801.POM.1,D19,CARI,2018-08-01T18:57:00Z,TPC,47.97,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180801.POM.1,D19,CARI,2018-08-01T18:57:00Z,TPN,2.92,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180808.POM.1,D19,CARI,2018-08-08T20:09:00Z,d15N,2.53,perMill,NA,NA,DP1.20206.001
CARI.SS.20180808.POM.1,D19,CARI,2018-08-08T20:09:00Z,TPN,16.79,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180808.POM.1,D19,CARI,2018-08-08T20:09:00Z,TPC,227.39,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180808.POM.1,D19,CARI,2018-08-08T20:09:00Z,d13C,-27.38,perMill,NA,NA,DP1.20206.001
CARI.SS.20180815.POM.1,D19,CARI,2018-08-15T18:50:00Z,TPN,43.78,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180815.POM.1,D19,CARI,2018-08-15T18:50:00Z,TPC,645.02,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180815.POM.1,D19,CARI,2018-08-15T18:50:00Z,d15N,1.98,perMill,NA,NA,DP1.20206.001
CARI.SS.20180815.POM.1,D19,CARI,2018-08-15T18:50:00Z,d13C,-26.62,perMill,NA,NA,DP1.20206.001
CARI.SS.20180822.POM.1,D19,CARI,2018-08-22T18:45:00Z,TPC,120.28,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180822.POM.1,D19,CARI,2018-08-22T18:45:00Z,TPN,9.56,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180822.POM.1,D19,CARI,2018-08-22T18:45:00Z,d13C,-28.09,perMill,NA,NA,DP1.20206.001
CARI.SS.20180822.POM.1,D19,CARI,2018-08-22T18:45:00Z,d15N,1.75,perMill,NA,NA,DP1.20206.001
CARI.SS.20180905.POM.1,D19,CARI,2018-09-05T19:30:00Z,d15N,0.52,perMill,NA,NA,DP1.20206.001
CARI.SS.20180905.POM.1,D19,CARI,2018-09-05T19:30:00Z,TPN,8.09,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180905.POM.1,D19,CARI,2018-09-05T19:30:00Z,d13C,-27.77,perMill,NA,NA,DP1.20206.001
CARI.SS.20180905.POM.1,D19,CARI,2018-09-05T19:30:00Z,TPC,115.78,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180912.POM.1,D19,CARI,2018-09-12T19:21:00Z,TPC,172.85,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180912.POM.1,D19,CARI,2018-09-12T19:21:00Z,d15N,4.09,perMill,NA,NA,DP1.20206.001
CARI.SS.20180912.POM.1,D19,CARI,2018-09-12T19:21:00Z,TPN,11.94,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180912.POM.1,D19,CARI,2018-09-12T19:21:00Z,d13C,-27.51,perMill,NA,NA,DP1.20206.001
CARI.SS.20180919.POM.1,D19,CARI,2018-09-19T18:34:00Z,TPC,80.3,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180919.POM.1,D19,CARI,2018-09-19T18:34:00Z,TPN,6.14,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180919.POM.1,D19,CARI,2018-09-19T18:34:00Z,d13C,-28.04,perMill,NA,NA,DP1.20206.001
CARI.SS.20180919.POM.1,D19,CARI,2018-09-19T18:34:00Z,d15N,4.11,perMill,NA,NA,DP1.20206.001
CARI.SS.20180926.POM.1,D19,CARI,2018-09-26T19:39:00Z,TPN,28.61,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180926.POM.1,D19,CARI,2018-09-26T19:39:00Z,TPC,557.31,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20180926.POM.1,D19,CARI,2018-09-26T19:39:00Z,d13C,-33.56,perMill,NA,NA,DP1.20206.001
CARI.SS.20180926.POM.1,D19,CARI,2018-09-26T19:39:00Z,d15N,2.28,perMill,NA,NA,DP1.20206.001
CARI.SS.20181003.POM.1,D19,CARI,2018-10-03T19:56:00Z,TPN,9.9,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20181003.POM.1,D19,CARI,2018-10-03T19:56:00Z,d15N,-0.57,perMill,NA,NA,DP1.20206.001
CARI.SS.20181003.POM.1,D19,CARI,2018-10-03T19:56:00Z,TPC,186.78,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20181003.POM.1,D19,CARI,2018-10-03T19:56:00Z,d13C,-33.6,perMill,NA,NA,DP1.20206.001
CARI.SS.20181010.POM.1,D19,CARI,2018-10-10T20:10:00Z,d13C,-27.53,perMill,NA,NA,DP1.20206.001
CARI.SS.20181010.POM.1,D19,CARI,2018-10-10T20:10:00Z,TPN,14.97,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20181010.POM.1,D19,CARI,2018-10-10T20:10:00Z,TPC,171.35,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20181010.POM.1,D19,CARI,2018-10-10T20:10:00Z,d15N,3.48,perMill,NA,NA,DP1.20206.001
CARI.SS.20181017.POM.1,D19,CARI,2018-10-17T18:09:00Z,d13C,-33.68,perMill,NA,NA,DP1.20206.001
CARI.SS.20181017.POM.1,D19,CARI,2018-10-17T18:09:00Z,TPC,211.48,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20181017.POM.1,D19,CARI,2018-10-17T18:09:00Z,d15N,0.99,perMill,NA,NA,DP1.20206.001
CARI.SS.20181017.POM.1,D19,CARI,2018-10-17T18:09:00Z,TPN,10.46,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20181023.POM.1,D19,CARI,2018-10-23T18:57:00Z,d15N,-2.7,perMill,NA,NA,DP1.20206.001
CARI.SS.20181023.POM.1,D19,CARI,2018-10-23T18:57:00Z,TPC,320.81,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20181023.POM.1,D19,CARI,2018-10-23T18:57:00Z,d13C,-27.45,perMill,NA,NA,DP1.20206.001
CARI.SS.20181023.POM.1,D19,CARI,2018-10-23T18:57:00Z,TPN,23.83,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20181107.POM.1,D19,CARI,2018-11-07T20:14:00Z,d13C,-25.74,perMill,NA,NA,DP1.20206.001
CARI.SS.20181107.POM.1,D19,CARI,2018-11-07T20:14:00Z,TPC,141.05,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20181107.POM.1,D19,CARI,2018-11-07T20:14:00Z,d15N,4.73,perMill,NA,NA,DP1.20206.001
CARI.SS.20181107.POM.1,D19,CARI,2018-11-07T20:14:00Z,TPN,14.95,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190312.POM.1,D19,CARI,2019-03-12T19:08:00Z,d15N,4.77,perMill,NA,NA,DP1.20206.001
CARI.SS.20190312.POM.1,D19,CARI,2019-03-12T19:08:00Z,TPN,25.83,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190312.POM.1,D19,CARI,2019-03-12T19:08:00Z,d13C,-26.67,perMill,NA,NA,DP1.20206.001
CARI.SS.20190312.POM.1,D19,CARI,2019-03-12T19:08:00Z,TPC,285.39,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190326.POM.1,D19,CARI,2019-03-26T18:08:00Z,TPN,19.28,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190326.POM.1,D19,CARI,2019-03-26T18:08:00Z,TPC,291.71,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190326.POM.1,D19,CARI,2019-03-26T18:08:00Z,d15N,2.36,perMill,NA,NA,DP1.20206.001
CARI.SS.20190326.POM.1,D19,CARI,2019-03-26T18:08:00Z,d13C,-29.27,perMill,NA,NA,DP1.20206.001
CARI.SS.20190611.POM.1,D19,CARI,2019-06-11T17:58:00Z,TPN,23.85,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190611.POM.1,D19,CARI,2019-06-11T17:58:00Z,d15N,6.73,perMill,NA,NA,DP1.20206.001
CARI.SS.20190611.POM.1,D19,CARI,2019-06-11T17:58:00Z,d13C,-27.01,perMill,NA,NA,DP1.20206.001
CARI.SS.20190611.POM.1,D19,CARI,2019-06-11T17:58:00Z,TPC,309.63,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190619.POM.1,D19,CARI,2019-06-19T20:02:00Z,TPC,160.5,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190619.POM.1,D19,CARI,2019-06-19T20:02:00Z,d15N,2.78,perMill,NA,NA,DP1.20206.001
CARI.SS.20190619.POM.1,D19,CARI,2019-06-19T20:02:00Z,TPN,12,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190619.POM.1,D19,CARI,2019-06-19T20:02:00Z,d13C,-27.68,perMill,NA,NA,DP1.20206.001
CARI.SS.20190702.POM.1,D19,CARI,2019-07-02T18:49:00Z,d15N,0.84,perMill,NA,NA,DP1.20206.001
CARI.SS.20190702.POM.1,D19,CARI,2019-07-02T18:49:00Z,TPN,10.14,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190702.POM.1,D19,CARI,2019-07-02T18:49:00Z,d13C,-27.64,perMill,NA,NA,DP1.20206.001
CARI.SS.20190702.POM.1,D19,CARI,2019-07-02T18:49:00Z,TPC,130.44,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190710.POM.1,D19,CARI,2019-07-10T19:49:00Z,TPN,11.52,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190710.POM.1,D19,CARI,2019-07-10T19:49:00Z,TPC,135.43,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190710.POM.1,D19,CARI,2019-07-10T19:49:00Z,d15N,2.8,perMill,NA,NA,DP1.20206.001
CARI.SS.20190710.POM.1,D19,CARI,2019-07-10T19:49:00Z,d13C,-27.69,perMill,NA,NA,DP1.20206.001
CARI.SS.20190717.POM.1,D19,CARI,2019-07-17T18:33:00Z,TPC,198.01,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190717.POM.1,D19,CARI,2019-07-17T18:33:00Z,TPN,16.57,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190717.POM.1,D19,CARI,2019-07-17T18:33:00Z,d15N,5.01,perMill,NA,NA,DP1.20206.001
CARI.SS.20190717.POM.1,D19,CARI,2019-07-17T18:33:00Z,d13C,-26.86,perMill,NA,NA,DP1.20206.001
CARI.SS.20190724.POM.1,D19,CARI,2019-07-24T19:30:00Z,d15N,3.62,perMill,NA,NA,DP1.20206.001
CARI.SS.20190724.POM.1,D19,CARI,2019-07-24T19:30:00Z,d13C,-29.3,perMill,NA,NA,DP1.20206.001
CARI.SS.20190724.POM.1,D19,CARI,2019-07-24T19:30:00Z,TPN,61.56,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190724.POM.1,D19,CARI,2019-07-24T19:30:00Z,TPC,189.36,microgramsPerLiter,NA,NA,DP1.20206.001
CARI.SS.20190807.POM.1,D19,CARI,2019-08-07T21:08:00Z,TPN,54.51,microgramsPerLiter,NA,NA,DP1.20206.001
